county_name,County Name Cleaned,state_ID,countyFIPS,State,county_correct_spelling
Adair County,Adair,AdairOK,40001,OK,
Alfalfa County,Alfalfa,AlfalfaOK,40003,OK,
Atoka County,Atoka,AtokaOK,40005,OK,
Beaver County,Beaver,BeaverOK,40007,OK,
Beckham County,Beckham,BeckhamOK,40009,OK,
Blaine County,Blaine,BlaineOK,40011,OK,
Bryan County,Bryan,BryanOK,40013,OK,
Caddo County,Caddo,CaddoOK,40015,OK,
Canadian County,Canadian,CanadianOK,40017,OK,
Carter County,Carter,CarterOK,40019,OK,
Cherokee County,Cherokee,CherokeeOK,40021,OK,
Choctaw County,Choctaw,ChoctawOK,40023,OK,
Cimarron County,Cimarron,CimarronOK,40025,OK,
Cleveland County,Cleveland,ClevelandOK,40027,OK,
Coal County,Coal,CoalOK,40029,OK,
Comanche County,Comanche,ComancheOK,40031,OK,
Cotton County,Cotton,CottonOK,40033,OK,
Craig County,Craig,CraigOK,40035,OK,
Creek County,Creek,CreekOK,40037,OK,
Custer County,Custer,CusterOK,40039,OK,
Delaware County,Delaware,DelawareOK,40041,OK,
Dewey County,Dewey,DeweyOK,40043,OK,
Ellis County,Ellis,EllisOK,40045,OK,
Garfield County,Garfield,GarfieldOK,40047,OK,
Garvin County,Garvin,GarvinOK,40049,OK,
Grady County,Grady,GradyOK,40051,OK,
Grant County,Grant,GrantOK,40053,OK,
Greer County,Greer,GreerOK,40055,OK,
Harmon County,Harmon,HarmonOK,40057,OK,
Harper County,Harper,HarperOK,40059,OK,
Haskell County,Haskell,HaskellOK,40061,OK,
Hughes County,Hughes,HughesOK,40063,OK,
Jackson County,Jackson,JacksonOK,40065,OK,
Jefferson County,Jefferson,JeffersonOK,40067,OK,
Johnston County,Johnston,JohnstonOK,40069,OK,
Kay County,Kay,KayOK,40071,OK,
Kingfisher County,Kingfisher,KingfisherOK,40073,OK,
Kiowa County,Kiowa,KiowaOK,40075,OK,
Latimer County,Latimer,LatimerOK,40077,OK,
Le Flore County,Le Flore,Le FloreOK,40079,OK,
Lincoln County,Lincoln,LincolnOK,40081,OK,
Logan County,Logan,LoganOK,40083,OK,
Love County,Love,LoveOK,40085,OK,
McClain County,McClain,McClainOK,40087,OK,
McCurtain County,McCurtain,McCurtainOK,40089,OK,
McIntosh County,McIntosh,McIntoshOK,40091,OK,
Major County,Major,MajorOK,40093,OK,
Marshall County,Marshall,MarshallOK,40095,OK,
Mayes County,Mayes,MayesOK,40097,OK,
Murray County,Murray,MurrayOK,40099,OK,
Muskogee County,Muskogee,MuskogeeOK,40101,OK,
Noble County,Noble,NobleOK,40103,OK,
Nowata County,Nowata,NowataOK,40105,OK,
Okfuskee County,Okfuskee,OkfuskeeOK,40107,OK,
Oklahoma County,Oklahoma,OklahomaOK,40109,OK,
Okmulgee County,Okmulgee,OkmulgeeOK,40111,OK,
Osage County,Osage,OsageOK,40113,OK,
Ottawa County,Ottawa,OttawaOK,40115,OK,
Pawnee County,Pawnee,PawneeOK,40117,OK,
Payne County,Payne,PayneOK,40119,OK,
Pittsburg County,Pittsburg,PittsburgOK,40121,OK,
Pontotoc County,Pontotoc,PontotocOK,40123,OK,
Pottawatomie County,Pottawatomie,PottawatomieOK,40125,OK,
Pushmataha County,Pushmataha,PushmatahaOK,40127,OK,
Roger Mills County,Roger Mills,Roger MillsOK,40129,OK,
Rogers County,Rogers,RogersOK,40131,OK,
Seminole County,Seminole,SeminoleOK,40133,OK,
Sequoyah County,Sequoyah,SequoyahOK,40135,OK,
Stephens County,Stephens,StephensOK,40137,OK,
Texas County,Texas,TexasOK,40139,OK,
Tillman County,Tillman,TillmanOK,40141,OK,
Tulsa County,Tulsa,TulsaOK,40143,OK,
Wagoner County,Wagoner,WagonerOK,40145,OK,
Washington County,Washington,WashingtonOK,40147,OK,
Washita County,Washita,WashitaOK,40149,OK,
Woods County,Woods,WoodsOK,40151,OK,
Woodward County,Woodward,WoodwardOK,40153,OK,
Statewide Unallocated,Statewide Unallocated,Statewide UnallocatedOR,0,OR,
Baker County,Baker,BakerOR,41001,OR,
Benton County,Benton,BentonOR,41003,OR,
Clackamas County,Clackamas,ClackamasOR,41005,OR,
Clatsop County,Clatsop,ClatsopOR,41007,OR,
Columbia County,Columbia,ColumbiaOR,41009,OR,
Coos County,Coos,CoosOR,41011,OR,
Crook County,Crook,CrookOR,41013,OR,
Curry County,Curry,CurryOR,41015,OR,
Deschutes County,Deschutes,DeschutesOR,41017,OR,
Douglas County,Douglas,DouglasOR,41019,OR,
Gilliam County,Gilliam,GilliamOR,41021,OR,
Grant County,Grant,GrantOR,41023,OR,
Harney County,Harney,HarneyOR,41025,OR,
Hood River County,Hood River,Hood RiverOR,41027,OR,
Jackson County,Jackson,JacksonOR,41029,OR,
Jefferson County,Jefferson,JeffersonOR,41031,OR,
Josephine County,Josephine,JosephineOR,41033,OR,
Klamath County,Klamath,KlamathOR,41035,OR,
Lake County,Lake,LakeOR,41037,OR,
Lane County,Lane,LaneOR,41039,OR,
Lincoln County,Lincoln,LincolnOR,41041,OR,
Linn County,Linn,LinnOR,41043,OR,
Malheur County,Malheur,MalheurOR,41045,OR,
Marion County,Marion,MarionOR,41047,OR,
Morrow County,Morrow,MorrowOR,41049,OR,
Multnomah County,Multnomah,MultnomahOR,41051,OR,
Polk County,Polk,PolkOR,41053,OR,
Sherman County,Sherman,ShermanOR,41055,OR,
Tillamook County,Tillamook,TillamookOR,41057,OR,
Umatilla County,Umatilla,UmatillaOR,41059,OR,
Union County,Union,UnionOR,41061,OR,
Wallowa County,Wallowa,WallowaOR,41063,OR,
Wasco County,Wasco,WascoOR,41065,OR,
Washington County,Washington,WashingtonOR,41067,OR,
Wheeler County,Wheeler,WheelerOR,41069,OR,
